x,cut,table,carat,price
4.59,3,58.0,0.37,666.0
4.65,3,59.0,0.37,666.0
4.61,3,60.0,0.37,666.0
4.64,4,57.0,0.37,666.0
4.63,3,59.0,0.37,666.0
4.7,3,61.0,0.37,666.0
4.69,3,58.0,0.4,666.0
4.67,1,56.0,0.4,666.0
4.66,2,57.0,0.4,666.0
4.8,3,58.0,0.4,666.0
4.67,2,59.0,0.4,666.0
4.68,2,59.0,0.4,666.0
4.66,1,57.0,0.4,666.0
4.71,3,58.0,0.4,666.0
4.68,4,56.0,0.4,666.0
4.68,2,57.0,0.4,666.0
4.65,3,60.0,0.38,666.0
4.7,2,58.0,0.4,666.0
4.73,3,58.0,0.4,666.0
4.62,4,57.0,0.38,666.0
4.7,3,59.0,0.4,666.0
4.8,3,59.0,0.4,666.0
4.66,2,59.0,0.4,666.0
4.68,2,58.0,0.4,666.0
4.71,3,58.0,0.4,666.0
4.7,2,56.0,0.4,666.0
4.67,2,62.0,0.38,666.0
4.63,4,56.0,0.38,666.0
4.7,2,62.0,0.4,666.0
4.68,1,54.0,0.4,666.0
4.69,3,58.0,0.4,666.0
4.74,4,55.0,0.4,666.0
4.62,2,61.0,0.38,666.0
4.65,3,58.0,0.4,666.0
4.74,3,60.0,0.4,666.0
4.56,1,56.0,0.38,666.0
4.59,2,59.0,0.38,666.0
4.65,2,56.0,0.4,666.0
4.69,3,60.0,0.4,666.0
4.41,4,57.0,0.33,666.0
4.44,3,59.0,0.33,666.0
4.44,2,61.0,0.33,666.0
4.47,4,55.0,0.33,666.0
4.41,4,56.0,0.33,666.0
4.39,3,58.0,0.33,666.0
4.45,4,55.0,0.33,666.0
4.38,1,57.0,0.33,666.0
4.48,4,57.0,0.33,666.0
4.43,3,58.0,0.33,666.0
4.43,3,59.0,0.33,666.0
4.45,2,58.0,0.33,666.0
4.44,4,56.0,0.33,666.0
4.45,4,54.0,0.33,666.0
4.4,4,57.0,0.33,666.0
4.44,4,56.0,0.33,666.0
4.42,4,56.0,0.33,666.0
4.38,4,57.0,0.33,666.0
4.43,4,56.0,0.33,666.0
4.39,2,57.0,0.33,666.0
4.44,4,54.0,0.33,666.0
4.43,4,56.0,0.33,666.0
4.4,4,56.0,0.33,666.0
4.42,3,58.0,0.33,666.0
4.39,3,59.0,0.33,666.0
4.42,2,57.0,0.33,666.0
4.41,4,56.0,0.33,666.0
4.41,4,57.0,0.33,666.0
4.41,4,55.0,0.33,666.0
4.41,3,60.0,0.33,666.0
4.43,4,55.0,0.33,666.0
4.44,4,56.0,0.33,666.0
4.44,3,58.0,0.33,666.0
4.44,4,55.0,0.33,666.0
4.39,3,59.0,0.33,666.0
4.45,3,58.0,0.33,666.0
4.42,4,55.0,0.33,666.0
4.4,3,59.0,0.33,666.0
4.43,4,56.0,0.33,666.0
4.43,3,58.0,0.33,666.0
4.45,4,55.0,0.33,666.0
4.43,3,59.0,0.33,666.0
4.38,2,58.0,0.33,666.0
4.41,3,58.0,0.33,666.0
4.43,4,54.0,0.33,666.0
4.36,2,59.0,0.33,666.0
4.39,2,60.0,0.33,666.0
4.43,4,55.0,0.33,666.0
4.43,3,58.0,0.33,666.0
4.45,4,57.0,0.33,666.0
4.45,4,54.0,0.33,666.0
4.43,4,55.0,0.33,666.0
4.45,4,55.0,0.33,666.0
4.44,4,54.0,0.33,666.0
4.41,3,59.0,0.33,666.0
4.44,4,54.0,0.33,666.0
4.42,3,58.0,0.33,666.0
4.42,4,54.0,0.33,666.0
4.43,3,59.0,0.33,666.0
4.42,3,58.0,0.33,666.0
4.39,3,58.0,0.33,666.0
4.4,4,55.0,0.33,666.0
4.4,4,56.0,0.33,666.0
4.39,1,56.0,0.33,666.0
4.5,4,55.0,0.33,666.0
4.51,3,59.0,0.33,666.0
4.47,4,54.0,0.33,666.0
4.37,3,58.0,0.33,666.0
4.44,4,56.0,0.33,666.0
4.46,4,56.0,0.33,666.0
4.44,2,61.0,0.33,666.0
4.37,2,58.4,0.31,667.0
4.69,2,57.0,0.41,667.0
4.64,2,58.0,0.4,667.0
4.48,4,55.0,0.34,667.0
4.51,4,56.0,0.34,667.0
4.74,4,54.0,0.4,667.0
4.75,4,53.0,0.4,667.0
4.74,4,54.0,0.4,667.0
4.73,4,54.0,0.4,667.0
4.73,4,55.0,0.4,667.0
4.57,4,56.0,0.35,667.0
4.69,1,61.0,0.4,667.0
4.74,1,61.0,0.4,667.0
4.56,4,57.0,0.36,667.0
4.5,4,55.0,0.33,667.0
4.43,4,54.0,0.33,667.0
4.58,2,55.0,0.36,668.0
4.49,2,56.0,0.33,668.0
4.6,4,53.0,0.37,668.0
4.63,4,55.0,0.37,668.0
4.67,4,56.0,0.38,668.0
4.5,4,53.5,0.34,668.0
4.52,3,60.0,0.33,668.0
4.47,3,59.0,0.33,668.0
4.54,3,60.0,0.33,668.0
4.4,2,57.0,0.33,668.0
4.4,2,56.0,0.33,668.0
4.43,3,58.0,0.33,668.0
4.46,4,57.0,0.33,668.0
4.45,3,60.0,0.33,668.0
4.47,3,60.0,0.33,668.0
4.49,3,58.0,0.33,668.0
4.47,4,55.0,0.33,668.0
4.48,4,57.0,0.33,668.0
4.5,4,57.0,0.33,668.0
4.44,3,59.0,0.33,668.0
4.44,1,55.0,0.33,668.0
4.46,4,57.0,0.33,668.0
4.41,3,58.0,0.33,668.0
4.44,3,59.0,0.33,668.0
4.42,3,59.0,0.33,668.0
4.42,3,58.0,0.33,668.0
4.54,2,60.0,0.35,669.0
4.48,1,54.0,0.35,669.0
4.5,2,56.0,0.35,669.0
4.56,4,56.0,0.35,669.0
4.49,2,55.0,0.35,669.0
4.57,3,58.0,0.35,669.0
4.59,3,60.0,0.35,669.0
4.54,3,58.0,0.35,669.0
4.55,4,56.0,0.35,669.0
4.54,4,55.0,0.35,669.0
4.57,4,57.0,0.35,669.0
4.6,3,58.0,0.35,669.0
4.78,1,57.0,0.43,669.0
4.79,1,57.0,0.43,669.0
4.8,1,55.0,0.43,669.0
4.8,1,59.0,0.43,669.0
4.77,4,57.0,0.43,669.0
4.77,1,57.0,0.43,669.0
4.26,2,57.0,0.3,670.0
4.87,2,54.0,0.42,670.0
4.65,4,54.6,0.38,670.0
4.67,4,54.4,0.39,670.0
4.25,4,58.0,0.3,670.0
4.29,4,57.0,0.3,670.0
4.34,4,54.0,0.3,670.0
4.31,4,58.0,0.3,670.0
4.27,4,58.0,0.3,670.0
4.32,4,56.0,0.3,670.0
4.31,4,56.0,0.3,670.0
4.28,4,56.0,0.3,670.0
4.32,4,56.0,0.3,670.0
4.3,4,57.0,0.3,670.0
4.27,4,58.0,0.3,670.0
4.84,4,54.0,0.43,670.0
4.34,4,57.0,0.3,670.0
4.68,2,62.0,0.39,670.0
4.76,2,59.0,0.39,670.0
4.88,2,57.0,0.43,671.0
4.38,4,57.0,0.31,671.0
4.36,4,57.0,0.31,671.0
4.32,4,57.0,0.31,671.0
4.35,4,58.0,0.31,671.0
4.34,4,55.0,0.31,671.0
4.4,4,56.0,0.31,671.0
4.36,4,56.0,0.31,671.0
4.63,4,56.0,0.37,671.0
4.42,4,53.0,0.32,671.0
4.38,4,56.0,0.32,671.0
4.66,4,54.0,0.38,671.0
4.75,4,56.0,0.41,671.0
4.72,2,58.0,0.41,671.0
4.7,1,57.0,0.41,671.0
4.42,2,56.0,0.33,672.0
4.39,2,57.0,0.32,672.0
4.37,2,54.0,0.32,672.0
4.4,2,54.0,0.32,672.0
4.39,2,57.0,0.32,672.0
4.35,2,56.0,0.32,672.0
4.39,2,57.0,0.32,672.0
4.4,2,56.0,0.32,672.0
4.38,2,57.0,0.33,672.0
4.66,2,58.0,0.38,672.0
4.76,2,56.0,0.39,672.0
4.4,4,55.0,0.32,672.0
4.42,4,56.0,0.32,672.0
4.39,3,59.0,0.32,672.0
4.53,3,57.0,0.32,672.0
4.44,3,61.0,0.32,672.0
4.41,4,57.0,0.32,672.0
4.39,4,55.0,0.32,672.0
4.4,4,56.0,0.32,672.0
4.42,3,61.0,0.32,672.0
4.41,2,54.0,0.32,672.0
4.42,3,58.0,0.32,672.0
4.38,2,56.0,0.32,672.0
4.37,2,56.0,0.32,672.0
4.36,2,55.0,0.32,672.0
4.34,2,56.0,0.32,672.0
4.59,3,61.0,0.35,672.0
4.48,3,58.0,0.34,672.0
4.76,1,55.8,0.4,672.0
4.78,2,59.0,0.42,672.0
4.83,4,54.0,0.42,673.0
4.36,4,55.0,0.32,673.0
4.3,4,55.0,0.3,673.0
4.32,4,55.0,0.3,673.0
4.28,4,55.0,0.3,673.0
4.29,4,56.0,0.3,673.0
4.3,4,56.0,0.3,673.0
4.31,4,53.0,0.3,673.0
4.3,4,58.0,0.3,673.0
4.71,4,57.0,0.4,673.0
4.74,4,54.0,0.4,673.0
4.36,4,56.0,0.3,673.0
4.38,4,55.0,0.3,673.0
4.2,0,61.0,0.3,673.0
4.37,3,55.0,0.3,673.0
4.41,3,60.0,0.3,673.0
4.29,4,55.0,0.3,673.0
4.3,3,60.0,0.3,673.0
4.63,2,61.0,0.4,673.0
4.56,4,57.0,0.36,673.0
4.41,3,58.0,0.32,673.0
4.44,4,54.0,0.32,673.0
4.33,4,57.0,0.31,673.0
4.35,4,57.0,0.32,673.0
4.37,2,59.0,0.32,673.0
4.41,2,57.0,0.34,674.0
4.79,2,58.0,0.41,674.0
4.75,4,53.6,0.41,674.0
4.75,4,54.5,0.41,674.0
4.75,4,55.1,0.41,674.0
4.35,2,55.0,0.31,675.0
4.32,2,56.0,0.31,675.0
4.37,2,56.0,0.31,675.0
4.41,2,55.0,0.31,675.0
4.66,4,55.0,0.38,675.0
4.75,4,55.0,0.39,675.0
4.46,4,54.0,0.33,675.0
4.45,4,55.0,0.33,675.0
4.45,4,56.0,0.33,675.0
4.7,0,61.0,0.42,675.0
4.79,3,58.0,0.4,675.0
4.25,2,55.0,0.3,675.0
4.28,3,58.0,0.3,675.0
4.28,3,60.0,0.3,675.0
4.3,3,59.0,0.3,675.0
4.34,3,58.0,0.3,675.0
4.42,3,58.0,0.3,675.0
4.27,1,59.0,0.3,675.0
4.28,3,60.0,0.3,675.0
4.33,3,59.0,0.3,675.0
4.33,3,58.0,0.3,675.0
4.37,3,58.0,0.3,675.0
4.36,3,60.0,0.3,675.0
4.31,2,63.0,0.3,675.0
4.32,3,61.0,0.3,675.0
4.31,3,58.0,0.3,675.0
4.31,4,54.0,0.3,675.0
4.32,3,58.0,0.3,675.0
4.34,4,55.0,0.3,675.0
4.32,3,61.0,0.3,675.0
4.33,4,57.0,0.3,675.0
4.34,3,61.0,0.3,675.0
4.33,4,56.0,0.3,675.0
4.35,4,54.0,0.3,675.0
4.37,4,54.0,0.3,675.0
4.3,2,56.0,0.3,675.0
4.3,4,55.0,0.3,675.0
4.31,3,61.0,0.3,675.0
4.34,3,58.0,0.3,675.0
4.3,4,57.0,0.3,675.0
4.3,3,59.0,0.3,675.0
4.3,2,53.0,0.3,675.0
4.28,3,58.0,0.3,675.0
4.28,1,55.0,0.3,675.0
4.29,4,57.0,0.3,675.0
4.28,3,58.0,0.3,675.0
4.29,2,56.0,0.3,675.0
4.3,4,55.0,0.3,675.0
4.28,3,58.0,0.3,675.0
4.29,3,60.0,0.3,675.0
4.26,2,57.0,0.3,675.0
4.27,4,56.0,0.3,675.0
4.27,3,59.0,0.3,675.0
4.25,2,57.0,0.3,675.0
4.27,4,56.0,0.3,675.0
4.34,3,60.0,0.3,675.0
4.34,3,61.0,0.3,675.0
4.35,4,56.0,0.3,675.0
4.36,4,54.0,0.3,675.0
4.33,3,58.0,0.3,675.0
4.28,1,55.0,0.3,675.0
4.3,4,56.0,0.3,675.0
4.3,4,53.0,0.3,675.0
4.3,4,56.0,0.3,675.0
4.3,4,56.0,0.3,675.0
4.33,4,56.0,0.3,675.0
4.33,3,60.0,0.3,675.0
4.31,4,55.0,0.3,675.0
4.31,4,55.0,0.3,675.0
4.32,3,61.0,0.3,675.0
4.25,3,60.0,0.3,675.0
4.28,2,57.0,0.3,675.0
4.28,2,56.0,0.3,675.0
4.28,2,54.0,0.3,675.0
4.32,4,57.0,0.3,675.0
4.32,2,53.0,0.3,675.0
4.33,3,58.0,0.3,675.0
4.33,4,57.0,0.3,675.0
4.35,3,60.0,0.3,675.0
4.37,3,56.0,0.3,675.0
4.3,2,56.0,0.3,675.0
4.31,3,60.0,0.3,675.0
4.32,4,57.0,0.3,675.0
4.29,3,56.0,0.3,675.0
4.29,3,60.0,0.3,675.0
4.3,4,57.0,0.3,675.0
4.3,4,56.0,0.3,675.0
4.3,2,57.0,0.3,675.0
4.31,4,56.0,0.3,675.0
4.28,1,55.0,0.3,675.0
4.27,3,60.0,0.3,675.0
4.27,1,58.0,0.3,675.0
4.28,3,60.0,0.3,675.0
4.24,1,57.0,0.3,675.0
4.25,2,56.0,0.3,675.0
4.32,4,57.0,0.3,675.0
4.32,3,58.0,0.3,675.0
4.38,3,60.0,0.3,675.0
4.45,2,58.0,0.33,675.0
4.41,2,57.0,0.32,676.0
4.51,2,60.0,0.35,676.0
4.49,4,57.0,0.35,676.0
4.37,4,58.0,0.31,676.0
4.43,4,55.0,0.32,676.0
4.91,1,58.0,0.41,676.0
4.72,4,56.0,0.39,676.0
4.58,2,58.0,0.36,677.0
4.37,4,53.0,0.31,677.0
4.38,4,54.0,0.31,677.0
4.37,4,54.0,0.31,677.0
4.75,4,54.0,0.4,677.0
4.75,4,57.0,0.39,677.0
4.36,3,58.0,0.32,677.0
4.23,1,57.0,0.3,678.0
4.25,1,58.0,0.3,678.0
4.55,4,57.0,0.36,678.0
4.64,1,59.0,0.4,678.0
4.57,2,60.0,0.36,678.0
4.74,2,57.0,0.39,679.0
4.37,2,57.5,0.31,679.0
4.42,2,55.0,0.31,679.0
4.73,2,60.0,0.41,679.0
4.84,4,55.0,0.43,679.0
4.37,4,56.0,0.32,679.0
4.75,4,55.2,0.4,679.0
4.85,3,60.0,0.43,679.0
4.88,2,59.0,0.43,679.0
4.31,2,55.0,0.3,680.0
4.33,2,57.0,0.3,680.0
4.65,2,56.0,0.38,680.0
4.72,2,57.0,0.41,680.0
4.71,2,60.0,0.41,680.0
4.79,4,57.0,0.42,680.0
4.63,4,56.0,0.38,680.0
4.67,4,56.0,0.38,680.0
4.69,4,56.0,0.38,680.0
4.73,1,58.0,0.38,680.0
4.82,1,62.0,0.45,680.0
4.29,2,56.0,0.31,680.0
4.32,3,59.0,0.31,680.0
4.35,4,55.0,0.31,680.0
4.3,2,59.0,0.31,680.0
4.31,3,58.0,0.31,680.0
4.29,3,58.0,0.31,680.0
4.36,4,54.0,0.31,680.0
4.36,4,55.0,0.31,680.0
4.33,2,57.0,0.31,680.0
4.35,4,57.0,0.31,680.0
4.31,4,56.0,0.31,680.0
4.37,4,56.0,0.31,680.0
4.38,4,56.0,0.31,680.0
4.37,3,58.0,0.31,680.0
4.37,4,55.0,0.31,680.0
4.36,4,55.0,0.31,680.0
4.34,4,56.0,0.31,680.0
4.34,4,56.0,0.31,680.0
4.32,4,56.0,0.31,680.0
4.32,4,56.0,0.31,680.0
4.32,3,60.0,0.31,680.0
4.34,3,60.0,0.31,680.0
4.39,4,54.0,0.31,680.0
4.35,3,59.0,0.31,680.0
4.33,4,55.0,0.31,680.0
4.37,4,54.0,0.31,680.0
4.33,4,55.0,0.31,680.0
4.34,4,56.0,0.31,680.0
4.33,4,54.0,0.31,680.0
4.34,4,54.0,0.31,680.0
4.38,4,56.0,0.31,680.0
4.34,4,56.0,0.31,680.0
4.37,3,58.0,0.31,680.0
4.3,2,57.0,0.31,680.0
4.3,2,56.0,0.31,680.0
4.38,4,54.0,0.31,680.0
4.34,4,56.0,0.31,680.0
4.32,2,59.0,0.31,680.0
4.33,2,59.0,0.31,680.0
4.37,4,55.0,0.31,680.0
4.33,4,55.0,0.31,680.0
4.31,2,58.0,0.31,680.0
4.34,4,57.0,0.31,680.0
4.31,4,54.0,0.31,680.0
4.39,4,56.0,0.31,680.0
4.35,3,60.0,0.31,680.0
4.35,3,58.0,0.31,680.0
4.34,4,55.0,0.31,680.0
4.34,4,55.0,0.31,680.0
4.36,3,59.0,0.31,680.0
4.35,3,59.0,0.31,680.0
4.32,4,57.0,0.31,680.0
4.34,4,55.0,0.31,680.0
4.39,2,59.0,0.33,681.0
4.47,2,57.0,0.33,681.0
4.5,2,57.0,0.33,681.0
4.8,2,59.0,0.43,681.0
4.4,4,54.9,0.32,681.0
4.43,4,54.0,0.33,681.0
4.47,4,55.0,0.34,681.0
4.56,1,55.0,0.39,681.0
4.7,1,63.0,0.4,681.0
4.53,4,58.0,0.33,681.0
4.62,3,59.0,0.37,681.0
4.61,2,56.0,0.37,681.0
4.6,4,57.0,0.37,681.0
4.55,1,56.0,0.37,681.0
4.58,2,58.0,0.37,681.0
4.62,3,59.0,0.37,681.0
4.62,3,59.0,0.37,681.0
4.55,1,55.0,0.37,681.0
4.61,2,62.0,0.37,681.0
4.55,3,58.0,0.37,681.0
4.39,2,58.0,0.3,681.0
4.55,3,58.0,0.37,681.0
4.27,2,56.0,0.3,682.0
4.71,2,55.0,0.4,682.0
4.67,4,56.0,0.37,682.0
4.44,4,54.0,0.33,682.0
4.37,4,60.0,0.31,682.0
4.83,4,56.0,0.42,682.0
4.4,4,55.0,0.32,682.0
4.29,1,61.0,0.3,682.0
4.65,3,56.0,0.38,682.0
4.66,1,56.0,0.4,682.0
4.79,4,55.0,0.41,683.0
4.69,4,55.0,0.39,683.0
4.77,4,56.0,0.41,683.0
4.38,3,58.0,0.31,683.0
4.35,4,54.0,0.31,683.0
4.34,4,55.0,0.31,683.0
4.32,4,57.0,0.31,683.0
4.39,4,55.0,0.31,683.0
4.72,2,59.0,0.41,683.0
4.69,1,56.0,0.41,683.0
4.74,3,58.0,0.41,683.0
4.71,3,60.0,0.41,683.0
4.72,2,56.0,0.41,683.0
4.78,3,59.0,0.41,683.0
4.71,3,58.0,0.41,683.0
4.7,2,57.0,0.41,683.0
4.81,4,55.0,0.41,683.0
4.77,2,61.0,0.41,683.0
4.8,3,59.0,0.41,683.0
4.79,2,57.0,0.41,683.0
4.76,4,57.0,0.41,683.0
4.81,4,57.0,0.41,683.0
4.74,3,58.0,0.41,683.0
4.72,2,58.0,0.41,683.0
4.73,3,58.0,0.41,683.0
4.71,1,56.0,0.41,683.0
4.75,4,57.0,0.41,683.0
4.72,4,55.0,0.41,683.0
4.72,2,58.0,0.41,683.0
4.77,2,55.0,0.41,683.0
4.75,2,55.0,0.41,683.0
4.77,4,55.0,0.41,683.0
4.74,2,58.0,0.41,683.0
4.71,3,60.0,0.41,683.0
4.74,2,56.0,0.41,683.0
4.78,3,59.0,0.41,683.0
4.77,3,59.0,0.41,683.0
4.75,2,58.0,0.41,683.0
4.78,4,56.0,0.41,683.0
4.76,4,55.0,0.41,683.0
4.73,2,60.0,0.41,683.0
4.79,3,60.0,0.41,683.0
4.73,3,58.0,0.41,683.0
4.81,3,58.0,0.41,683.0
4.76,4,57.0,0.41,683.0
4.76,2,61.0,0.4,684.0
4.29,4,55.0,0.3,684.0
4.32,4,54.0,0.3,684.0
4.39,4,55.0,0.31,684.0
4.58,4,54.0,0.36,684.0
4.56,4,56.0,0.36,684.0
4.66,4,56.0,0.4,684.0
4.57,1,55.0,0.37,684.0
4.58,2,57.0,0.37,684.0
4.44,3,55.0,0.32,684.0
4.71,4,56.0,0.37,684.0
4.45,3,59.0,0.32,684.0
4.5,3,58.0,0.32,684.0
4.4,3,57.0,0.32,684.0
4.44,3,59.0,0.32,684.0
4.44,4,55.0,0.32,684.0
4.41,4,56.0,0.32,684.0
4.39,4,56.0,0.31,684.0
4.37,4,53.0,0.31,684.0
4.38,4,57.0,0.31,684.0
4.39,3,59.0,0.31,684.0
4.37,4,57.0,0.31,684.0
4.33,1,57.0,0.31,684.0
4.75,3,58.0,0.39,684.0
4.4,2,55.0,0.32,684.0
4.8,1,59.0,0.44,684.0
4.29,4,57.0,0.3,684.0
4.31,4,57.0,0.3,684.0
4.27,2,54.0,0.3,684.0
4.24,1,57.0,0.3,684.0
4.52,3,58.0,0.36,684.0
4.28,2,57.0,0.3,684.0
4.25,2,59.0,0.3,684.0
4.22,2,59.0,0.3,684.0
4.32,3,58.0,0.3,684.0
4.25,3,60.0,0.3,684.0
4.24,2,56.0,0.3,684.0
4.28,2,58.0,0.3,684.0
4.23,1,57.0,0.3,684.0
4.31,3,59.0,0.3,684.0
4.24,1,57.0,0.3,684.0
4.29,4,57.0,0.3,684.0
4.26,2,58.0,0.3,684.0
4.25,2,60.0,0.3,684.0
4.24,2,60.0,0.3,684.0
4.29,1,55.0,0.3,684.0
4.21,2,60.0,0.3,684.0
4.32,4,57.0,0.3,684.0
4.26,2,61.0,0.3,684.0
4.26,2,59.0,0.3,684.0
4.29,1,56.0,0.3,684.0
4.67,2,58.0,0.39,684.0
4.27,3,58.0,0.3,684.0
4.35,2,58.0,0.3,684.0
4.32,4,57.0,0.3,684.0
4.24,2,56.0,0.3,684.0
4.55,4,57.0,0.36,684.0
4.22,1,60.0,0.3,684.0
4.26,3,58.0,0.3,684.0
4.31,4,56.0,0.3,684.0
4.22,2,58.0,0.3,684.0
4.27,1,56.0,0.3,684.0
4.3,4,55.0,0.3,684.0
4.25,1,54.0,0.3,684.0
4.28,4,53.0,0.3,684.0
4.32,4,55.0,0.3,684.0
4.77,2,57.0,0.39,684.0
4.3,4,55.0,0.3,684.0
4.32,3,58.0,0.3,684.0
4.26,1,57.0,0.3,684.0
4.23,2,59.0,0.3,684.0
4.29,2,57.0,0.3,684.0
4.25,3,59.0,0.3,684.0
4.23,1,57.0,0.3,684.0
4.3,3,60.0,0.3,684.0
4.26,2,59.0,0.3,684.0
4.34,3,58.0,0.3,684.0
4.28,3,59.0,0.3,684.0
4.27,1,59.0,0.3,684.0
4.28,1,55.0,0.3,684.0
4.3,2,55.0,0.3,684.0
4.29,3,59.0,0.3,684.0
4.22,1,59.0,0.3,684.0
4.26,4,57.0,0.3,684.0
4.24,2,55.0,0.3,684.0
4.29,4,55.0,0.3,684.0
4.27,1,57.0,0.3,684.0
4.2,1,56.0,0.3,684.0
4.33,4,57.0,0.3,684.0
4.26,4,57.0,0.3,684.0
4.29,3,58.0,0.3,684.0
4.46,2,57.0,0.32,685.0
4.67,2,57.0,0.38,685.0
4.33,4,54.4,0.31,685.0
4.64,4,55.0,0.38,685.0
4.45,4,57.0,0.31,685.0
4.47,2,58.0,0.35,685.0
4.71,1,57.0,0.41,685.0
4.78,4,55.0,0.41,685.0
4.69,1,56.0,0.41,685.0
4.49,4,57.0,0.33,686.0
4.8,4,55.0,0.42,686.0
4.56,3,60.0,0.34,686.0
4.47,4,55.0,0.34,686.0
4.44,2,58.0,0.34,686.0
4.48,4,57.0,0.34,686.0
4.45,4,56.0,0.34,686.0
4.46,3,58.0,0.34,686.0
4.47,4,56.0,0.34,686.0
4.4,1,57.0,0.34,686.0
4.49,3,59.0,0.34,686.0
4.46,4,54.0,0.34,686.0
4.48,4,55.0,0.34,686.0
4.47,4,57.0,0.34,686.0
4.44,3,59.0,0.34,686.0
4.43,2,59.0,0.34,686.0
4.46,2,55.0,0.34,686.0
4.48,4,55.0,0.34,686.0
4.46,3,60.0,0.34,686.0
4.44,2,57.0,0.34,686.0
4.47,3,59.0,0.34,686.0
4.44,2,55.0,0.34,686.0
4.45,2,60.0,0.34,686.0
4.47,4,54.0,0.34,686.0
4.46,2,58.0,0.34,686.0
4.48,2,61.0,0.34,686.0
4.67,4,54.5,0.39,687.0
4.37,4,56.0,0.31,687.0
4.38,4,56.0,0.31,687.0
4.36,4,54.0,0.31,687.0
4.37,4,56.0,0.31,687.0
4.4,4,56.0,0.31,687.0
4.35,4,54.0,0.31,687.0
4.38,4,54.0,0.31,687.0
4.37,4,54.0,0.31,687.0
4.41,4,56.0,0.31,687.0
4.26,4,53.8,0.3,687.0
4.5,4,53.0,0.33,687.0
4.37,4,55.0,0.31,687.0
4.38,4,55.0,0.31,687.0
4.35,4,53.0,0.31,687.0
4.37,4,55.0,0.31,687.0
4.37,4,54.0,0.31,687.0
4.34,4,54.0,0.31,687.0
4.35,4,53.0,0.31,687.0
4.34,4,54.0,0.31,687.0
4.4,4,54.0,0.31,687.0
4.75,1,56.0,0.42,687.0
4.7,1,56.0,0.4,687.0
4.66,1,57.0,0.4,687.0
4.69,1,56.0,0.4,687.0
4.79,2,61.0,0.42,687.0
4.67,1,55.0,0.4,687.0
4.75,3,58.0,0.42,687.0
4.63,1,56.0,0.4,687.0
4.78,4,55.2,0.42,687.0
4.77,2,58.0,0.4,687.0
4.63,1,58.0,0.4,687.0
4.67,1,55.0,0.4,687.0
4.69,2,59.0,0.4,687.0
4.71,3,59.0,0.4,687.0
4.66,2,62.0,0.4,687.0
4.65,2,57.0,0.4,687.0
4.77,2,55.0,0.42,687.0
4.66,1,58.0,0.4,687.0
4.82,2,62.0,0.42,687.0
4.65,1,57.0,0.4,687.0
4.67,2,61.0,0.4,687.0
4.7,1,57.0,0.4,687.0
4.65,1,56.0,0.4,687.0
4.69,1,58.0,0.4,687.0
4.72,2,62.0,0.4,687.0
4.66,1,56.0,0.4,687.0
4.69,2,58.0,0.4,687.0
4.67,1,55.0,0.4,687.0
4.68,1,56.0,0.4,687.0
4.65,1,58.0,0.4,687.0
4.66,1,58.0,0.4,687.0
4.65,2,57.0,0.4,687.0
4.68,2,60.0,0.4,687.0
4.44,4,57.0,0.34,687.0
4.48,4,55.0,0.34,687.0
4.55,3,59.0,0.34,687.0
4.23,2,61.0,0.3,688.0
4.36,4,57.0,0.32,688.0
4.77,4,53.0,0.4,688.0
4.78,4,54.0,0.41,688.0
4.64,4,58.0,0.38,688.0
4.83,2,60.0,0.43,688.0
4.72,2,54.0,0.41,689.0
4.57,4,55.0,0.36,689.0
4.73,4,53.0,0.4,689.0
4.57,3,59.0,0.36,689.0
4.53,2,56.0,0.36,689.0
4.56,3,59.0,0.36,689.0
4.49,3,56.0,0.34,689.0
4.58,4,56.0,0.34,689.0
4.61,3,59.0,0.34,689.0
4.44,1,57.0,0.34,689.0
4.59,4,55.0,0.36,689.0
4.59,2,63.0,0.36,689.0
4.57,3,60.0,0.36,689.0
4.63,3,58.0,0.36,689.0
4.62,3,58.0,0.36,689.0
4.6,4,56.0,0.36,689.0
4.59,3,59.0,0.36,689.0
4.6,3,60.0,0.36,689.0
4.57,4,57.0,0.36,689.0
4.47,4,56.0,0.34,689.0
4.51,4,55.0,0.34,689.0
4.51,3,60.0,0.34,689.0
4.59,3,59.0,0.34,689.0
4.53,4,56.0,0.34,689.0
4.55,4,57.0,0.34,689.0
4.54,4,54.0,0.34,689.0
4.54,4,54.0,0.34,689.0
4.56,3,60.0,0.34,689.0
4.53,3,60.0,0.34,689.0
4.5,3,58.0,0.34,689.0
4.51,3,60.0,0.34,689.0
4.5,2,55.0,0.34,689.0
4.48,4,57.0,0.34,689.0
4.44,3,60.0,0.34,689.0
4.46,2,56.0,0.34,689.0
4.46,3,60.0,0.34,689.0
4.46,3,60.0,0.34,689.0
4.5,4,54.0,0.34,689.0
4.45,2,56.0,0.34,689.0
4.49,1,58.0,0.34,689.0
4.23,1,55.0,0.3,689.0
4.74,3,60.0,0.4,689.0
4.69,2,59.0,0.4,690.0
4.83,4,55.0,0.42,690.0
4.78,4,54.0,0.41,690.0
4.75,4,57.0,0.4,690.0
4.34,2,56.0,0.3,691.0
4.35,2,57.0,0.3,691.0
4.86,2,54.0,0.43,691.0
4.3,2,56.0,0.3,691.0
4.9,4,54.0,0.44,691.0
4.81,4,56.0,0.42,691.0
4.46,2,56.0,0.33,692.0
4.46,2,55.0,0.33,692.0
4.43,2,55.0,0.33,692.0
4.37,2,55.0,0.31,692.0
